,DHSID_EA,cname,year,lat,lon,n_asset,asset_index,n_water,water_index,n_sanitation,sanitation_index,under5_mort,n_under5_mort,women_edu,women_bmi,n_women_edu,n_women_bmi,cluster_id,adm1fips,adm1dhs,urban
113513,UG-2014-7#-00000062,UG,2014,2.002886,33.960876,27.0,-2.449835317366234,27.0,3.0,27.0,1.5555555555555556,0.0,27.0,5.147058823529412,21.456735199889348,34.0,,62,,9999,R
113514,UG-2014-7#-00000063,UG,2014,1.329562,33.78547,28.0,-2.032307984409916,28.0,3.0357142857142856,28.0,2.0,0.0,44.0,5.410256410256411,21.456735199889348,39.0,,63,,9999,R
113515,UG-2014-7#-00000064,UG,2014,0.965633,34.227592,24.0,-1.929079293505385,25.0,3.0,25.0,2.08,0.0,18.0,6.904761904761905,21.456735199889348,21.0,,64,,9999,R
113516,UG-2014-7#-00000065,UG,2014,1.111304,34.158672,23.0,-0.4421951593048804,24.0,3.583333333333333,24.0,2.7916666666666665,0.0,13.0,5.894736842105263,21.456735199889348,19.0,,65,,9999,R
113517,UG-2014-7#-00000066,UG,2014,1.173494,34.0177,28.0,-2.1699844778612656,28.0,2.571428571428572,28.0,2.0,0.0,25.0,6.68,21.456735199889348,25.0,,66,,9999,R
113518,UG-2014-7#-00000067,UG,2014,1.177767,33.60223,25.0,-2.0431671242527147,28.0,3.0,28.0,2.0,0.0,31.0,6.029411764705882,21.456735199889348,34.0,,67,,9999,R
113519,UG-2014-7#-00000068,UG,2014,1.917264,33.613644,23.0,-2.1429850521675484,27.0,3.0,27.0,2.1481481481481484,0.0,40.0,4.862068965517241,21.456735199889348,29.0,,68,,9999,R
113520,UG-2014-7#-00000069,UG,2014,1.713122,33.723545,28.0,-1.6168165323123398,28.0,3.0,28.0,2.071428571428572,0.0,35.0,4.833333333333333,21.456735199889348,36.0,,69,,9999,R
113521,UG-2014-7#-00000070,UG,2014,1.961088,33.53558,27.0,-1.957791906140752,28.0,3.0357142857142856,28.0,2.25,0.0,40.0,5.1,21.456735199889348,30.0,,70,,9999,R
113522,UG-2014-7#-00000071,UG,2014,1.711613,33.60963,18.0,2.819508401268663,20.0,4.9,20.0,4.25,0.0,9.0,13.38888888888889,23.76927148510137,18.0,,71,,9999,U
113523,UG-2014-7#-00000072,UG,2014,0.619554,34.17506,22.0,1.2202472079281927,22.0,3.1818181818181817,22.0,3.5,0.0,11.0,7.882352941176471,21.456735199889348,17.0,,72,,9999,R
113524,UG-2014-7#-00000073,UG,2014,0.690718,34.18917,19.0,-0.7667565717036654,19.0,2.8421052631578947,19.0,2.8421052631578947,0.0,14.0,5.25,23.76927148510137,16.0,,73,,9999,U
113525,UG-2014-7#-00000074,UG,2014,0.776537,33.967724,22.0,-1.676052142320193,23.0,3.9565217391304346,22.0,2.0454545454545454,0.0,25.0,3.5,21.456735199889348,20.0,,74,,9999,R
113526,UG-2014-7#-00000075,UG,2014,1.836617,33.158512,28.0,-1.7264722564021056,28.0,3.0357142857142856,28.0,2.107142857142857,0.0,44.0,3.548387096774193,21.456735199889348,31.0,,75,,9999,R
113527,UG-2014-7#-00000076,UG,2014,1.758707,33.322285,24.0,-1.1723966428834576,26.0,3.0,26.0,2.1923076923076925,0.0,22.0,5.086956521739131,21.456735199889348,23.0,,76,,9999,R
113528,UG-2014-7#-00000077,UG,2014,0.4259,33.408318,19.0,-2.482029433722983,22.0,2.0454545454545454,22.0,2.136363636363636,0.0,28.0,4.222222222222222,21.456735199889348,27.0,,77,,9999,R
113529,UG-2014-7#-00000078,UG,2014,0.200433,33.55188,18.0,-0.3907749964611358,20.0,3.8,20.0,3.2,0.0,30.0,5.2631578947368425,21.456735199889348,19.0,,78,,9999,R
113530,UG-2014-7#-00000079,UG,2014,1.171225,34.32128,25.0,-1.2793512348747191,27.0,2.333333333333333,27.0,2.4074074074074074,0.0,18.0,6.9,23.76927148510137,20.0,,79,,9999,U
113531,UG-2014-7#-00000080,UG,2014,1.120202,34.28716,26.0,-2.9713302822898937,27.0,1.2222222222222223,27.0,1.962962962962963,0.0,25.0,6.0,21.456735199889348,18.0,,80,,9999,R
113532,UG-2014-7#-00000081,UG,2014,2.163314,33.527893,27.0,-2.259117051051516,27.0,3.074074074074074,27.0,1.9259259259259256,0.0,34.0,3.6538461538461537,21.456735199889348,26.0,,81,,9999,R
113533,UG-2014-7#-00000082,UG,2014,2.042106,33.770435,17.0,-1.4519678430152207,17.0,3.0,17.0,2.0588235294117645,0.0,13.0,6.4375,21.456735199889348,16.0,,82,,9999,R
113534,UG-2014-7#-00000083,UG,2014,0.953216,33.908634,27.0,-2.138378368218276,28.0,3.0357142857142856,28.0,1.9285714285714288,0.0,38.0,4.037037037037037,21.456735199889348,27.0,,83,,9999,R
113535,UG-2014-7#-00000084,UG,2014,1.028198,34.383957,26.0,-2.5703111067603905,27.0,1.3333333333333333,27.0,2.2962962962962963,0.0,36.0,5.307692307692308,21.456735199889348,26.0,,84,,9999,R
113536,UG-2014-7#-00000085,UG,2014,1.239671,34.112007,27.0,-1.831491958798768,27.0,2.851851851851852,27.0,2.074074074074074,0.0,35.0,6.447368421052632,21.456735199889348,38.0,,85,,9999,R
113537,UG-2014-7#-00000086,UG,2014,1.433035,34.15712,28.0,-2.363728010028468,28.0,3.0,28.0,1.6785714285714286,0.0,44.0,3.8333333333333335,21.456735199889348,36.0,,86,,9999,R
113538,UG-2014-7#-00000087,UG,2014,1.299587,34.75965,26.0,-1.508355495042419,26.0,2.230769230769231,26.0,2.076923076923077,0.0,36.0,8.666666666666666,23.76927148510137,30.0,,87,,9999,U
113539,UG-2014-7#-00000088,UG,2014,1.352352,34.657997,15.0,-2.484606516603284,16.0,2.5,16.0,1.9375,0.0,15.0,4.470588235294118,21.456735199889348,17.0,,88,,9999,R
113540,UG-2014-7#-00000089,UG,2014,0.881087,33.97526,23.0,-1.8805152008686263,25.0,3.04,25.0,2.08,0.0,33.0,5.04,21.456735199889348,25.0,,89,,9999,R
113541,UG-2014-7#-00000090,UG,2014,1.052828,33.410484,27.0,-1.715559423469773,27.0,3.0,27.0,2.333333333333333,0.0,34.0,5.137931034482759,21.456735199889348,29.0,,90,,9999,R
113542,UG-2014-7#-00000091,UG,2014,0.886729,34.364193,23.0,-2.008286398285927,24.0,2.833333333333333,24.0,2.0,0.0,19.0,5.7727272727272725,21.456735199889348,22.0,,91,,9999,R
113543,UG-2014-7#-00000092,UG,2014,0.981648,34.355797,19.0,-2.4024461356865032,21.0,2.2857142857142856,21.0,2.0,0.0,21.0,4.647058823529412,21.456735199889348,17.0,,92,,9999,R
113544,UG-2014-7#-00000093,UG,2014,0.954736,33.70165,26.0,-1.835780058141308,27.0,3.0,27.0,2.111111111111111,0.0,32.0,4.666666666666667,21.456735199889348,33.0,,93,,9999,R
113545,UG-2014-7#-00000094,UG,2014,1.27375,34.350914,19.0,-2.329513197653464,19.0,1.631578947368421,19.0,2.1052631578947367,0.0,13.0,7.142857142857143,21.456735199889348,14.0,,94,,9999,R
113546,UG-2014-7#-00000095,UG,2014,1.249171,34.337112,25.0,-2.745344932601928,27.0,2.037037037037037,27.0,2.0,0.0,22.0,7.241379310344827,21.456735199889348,29.0,,95,,9999,R
113547,UG-2014-7#-00000096,UG,2014,1.253779,34.37486,17.0,-2.443060092356124,17.0,2.235294117647059,17.0,2.176470588235294,0.0,9.0,6.636363636363637,21.456735199889348,11.0,,96,,9999,R
113548,UG-2014-7#-00000097,UG,2014,1.288336,34.343327,17.0,-2.4319129199197684,17.0,1.8823529411764703,17.0,2.0,0.0,11.0,6.8,21.456735199889348,10.0,,97,,9999,R
113549,UG-2014-7#-00000098,UG,2014,1.345253,33.025127,26.0,-2.03730426987356,28.0,3.107142857142857,28.0,1.9642857142857144,0.0,28.0,3.565217391304348,21.456735199889348,23.0,,98,,9999,R
113550,UG-2014-7#-00000099,UG,2014,1.0809,33.857567,22.0,-1.7681698874790994,26.0,2.9615384615384617,26.0,2.1923076923076925,0.0,39.0,4.483870967741935,21.456735199889348,31.0,,99,,9999,R
113551,UG-2014-7#-00000100,UG,2014,1.440169,34.694847,24.0,-2.8530769385160264,24.0,1.75,24.0,1.9583333333333333,17.176175974246522,,6.444444444444445,21.456735199889348,9.0,,100,,9999,R
113552,UG-2014-7#-00000101,UG,2014,0.743213,33.303844,24.0,-1.5410713130448193,25.0,3.32,25.0,2.36,0.0,46.0,5.605263157894737,21.456735199889348,38.0,,101,,9999,R
113553,UG-2014-7#-00000102,UG,2014,0.188825,33.71817,24.0,-2.841262199999482,26.0,1.0,26.0,2.3076923076923075,0.0,24.0,4.5,21.456735199889348,18.0,,102,,9999,R
113554,UG-2014-7#-00000103,UG,2014,1.589661,33.807087,26.0,-2.1881692818717213,27.0,2.925925925925926,27.0,1.7777777777777777,0.0,40.0,5.064516129032258,21.456735199889348,31.0,,103,,9999,R
113555,UG-2014-7#-00000104,UG,2014,1.494061,33.16653,26.0,-1.8746883601697235,26.0,3.0,26.0,2.1538461538461537,0.0,55.0,6.0,21.456735199889348,32.0,,104,,9999,R
113556,UG-2014-7#-00000105,UG,2014,1.447213,33.533134,27.0,-1.820686595102661,27.0,2.7777777777777777,27.0,2.3703703703703702,0.0,41.0,4.875,21.456735199889348,24.0,,105,,9999,R
113557,UG-2014-7#-00000106,UG,2014,3.307298,31.86107,26.0,-1.973229186731124,28.0,3.0,27.0,1.962962962962963,0.0,32.0,3.96875,21.456735199889348,32.0,,106,,9999,R
113558,UG-2014-7#-00000107,UG,2014,2.105786,32.758194,24.0,-2.150826617516079,26.0,3.0,26.0,2.076923076923077,0.0,18.0,4.590909090909091,21.456735199889348,22.0,,107,,9999,R
113559,UG-2014-7#-00000108,UG,2014,2.045693,32.598,19.0,-2.2222032021291125,20.0,2.9,20.0,1.95,0.0,19.0,4.761904761904762,21.456735199889348,21.0,,108,,9999,R
113560,UG-2014-7#-00000109,UG,2014,1.82722,32.347637,20.0,-1.9734219211784385,23.0,3.0,23.0,2.0434782608695654,0.0,26.0,6.090909090909091,21.456735199889348,22.0,,109,,9999,R
113561,UG-2014-7#-00000110,UG,2014,3.033581,30.914534,23.0,1.4696611232668717,23.0,4.043478260869565,23.0,3.782608695652174,0.0,24.0,6.785714285714286,23.76927148510137,28.0,,110,,9999,U
113562,UG-2014-7#-00000111,UG,2014,3.084606,30.937563,23.0,-2.676944418968445,24.0,2.25,24.0,1.9583333333333333,0.0,22.0,4.041666666666667,21.456735199889348,24.0,,111,,9999,R
113563,UG-2014-7#-00000112,UG,2014,2.975266,31.3142,25.0,-2.69088183974003,26.0,2.230769230769231,26.0,1.807692307692308,0.0,33.0,2.642857142857143,21.456735199889348,28.0,,112,,9999,R
113564,UG-2014-7#-00000113,UG,2014,3.119373,30.951178,23.0,-2.28641021845161,26.0,2.730769230769231,24.0,1.9583333333333333,0.0,18.0,4.45,21.456735199889348,20.0,,113,,9999,R
113565,UG-2014-7#-00000114,UG,2014,2.869307,31.06364,24.0,-2.774722438201023,24.0,1.6666666666666667,24.0,1.9166666666666667,0.0,27.0,3.3076923076923075,21.456735199889348,26.0,,114,,9999,R
113566,UG-2014-7#-00000115,UG,2014,2.937808,32.225258,26.0,-1.7837381375802066,26.0,4.0,26.0,2.0,0.0,33.0,3.257142857142857,21.456735199889348,35.0,,115,,9999,R
113567,UG-2014-7#-00000116,UG,2014,2.757714,32.29948,28.0,-0.5232396681713779,28.0,4.142857142857143,28.0,2.75,0.0,21.0,6.548387096774194,23.76927148510137,31.0,,116,,9999,U
113568,UG-2014-7#-00000117,UG,2014,2.757626,32.533882,28.0,-1.9096251669701048,28.0,3.5,28.0,2.142857142857143,0.0,25.0,5.12,21.456735199889348,25.0,,117,,9999,R
113569,UG-2014-7#-00000118,UG,2014,3.294683,32.892864,21.0,2.0231084704772604,23.0,4.826086956521739,22.0,3.409090909090909,0.0,11.0,11.529411764705882,23.76927148510137,17.0,,118,,9999,U
113570,UG-2014-7#-00000119,UG,2014,3.242261,32.896393,25.0,-1.967810386152612,28.0,3.0,27.0,2.333333333333333,0.0,22.0,5.428571428571429,21.456735199889348,21.0,,119,,9999,R
113571,UG-2014-7#-00000120,UG,2014,3.56248,33.470074,25.0,-2.2206295350195586,26.0,3.3846153846153846,28.0,1.8928571428571428,0.0,26.0,1.05,21.456735199889348,20.0,,120,,9999,R
113572,UG-2014-7#-00000121,UG,2014,3.037122,34.13835,27.0,-2.870591391671556,27.0,2.925925925925926,27.0,1.037037037037037,0.0,35.0,0.0,21.456735199889348,24.0,,121,,9999,R
113573,UG-2014-7#-00000122,UG,2014,2.918681,34.110275,25.0,-2.5352326962105183,26.0,3.0,26.0,1.5769230769230769,0.0,50.0,0.1153846153846153,21.456735199889348,26.0,,122,,9999,R
113574,UG-2014-7#-00000123,UG,2014,2.105033,32.935062,24.0,-1.3961658882248025,27.0,3.7777777777777777,27.0,2.4814814814814814,0.0,25.0,5.333333333333333,21.456735199889348,21.0,,123,,9999,R
113575,UG-2014-7#-00000124,UG,2014,2.230984,32.867172,22.0,-1.1146317058726083,26.0,1.6153846153846154,26.0,2.8076923076923075,0.0,25.0,4.703703703703703,21.456735199889348,27.0,,124,,9999,R
113576,UG-2014-7#-00000125,UG,2014,2.453563,34.60284,27.0,-2.819843731161002,27.0,3.0,27.0,1.1111111111111112,0.0,38.0,1.103448275862069,21.456735199889348,29.0,,125,,9999,R
113577,UG-2014-7#-00000126,UG,2014,2.585129,34.65789,28.0,-2.9179305267579343,28.0,3.0,28.0,1.0,0.0,30.0,0.5,21.456735199889348,34.0,,126,,9999,R
113578,UG-2014-7#-00000127,UG,2014,3.403049,31.62053,25.0,-0.9926559188008328,25.0,4.84,25.0,2.04,0.0,26.0,4.689655172413793,21.456735199889348,29.0,,127,,9999,R
113579,UG-2014-7#-00000128,UG,2014,2.540266,31.425528,23.0,-3.096902663638264,25.0,1.08,24.0,1.9583333333333333,0.0,36.0,4.038461538461538,21.456735199889348,26.0,,128,,9999,R
113580,UG-2014-7#-00000129,UG,2014,2.509028,31.214054,23.0,-1.9012415008558496,24.0,3.0,24.0,2.0416666666666665,0.0,26.0,3.9166666666666665,21.456735199889348,24.0,,129,,9999,R
113581,UG-2014-7#-00000130,UG,2014,1.773631,34.656006,23.0,-3.4243581619471843,23.0,1.0869565217391304,23.0,1.4782608695652173,0.0,28.0,1.2173913043478262,21.456735199889348,23.0,,130,,9999,R
113582,UG-2014-7#-00000131,UG,2014,1.970654,34.550804,26.0,-2.7358376547522343,26.0,3.0,26.0,1.2692307692307692,0.0,31.0,0.8636363636363636,21.456735199889348,22.0,,131,,9999,R
113583,UG-2014-7#-00000132,UG,2014,3.026095,32.888817,24.0,-1.948903798026849,25.0,3.12,25.0,2.2,0.0,22.0,4.7368421052631575,21.456735199889348,19.0,,132,,9999,R
113584,UG-2014-7#-00000133,UG,2014,3.340086,31.108253,27.0,-2.168444081339322,27.0,3.185185185185185,27.0,1.8888888888888888,0.0,24.0,3.689655172413793,21.456735199889348,29.0,,133,,9999,R
113585,UG-2014-7#-00000134,UG,2014,3.464696,31.167633,23.0,-2.073306636215269,26.0,3.0,24.0,2.0,0.0,29.0,3.208333333333333,21.456735199889348,24.0,,134,,9999,R
113586,UG-2014-7#-00000135,UG,2014,2.827691,33.675724,21.0,-2.6870378827304204,21.0,3.095238095238096,21.0,1.3333333333333333,0.0,23.0,0.6111111111111112,21.456735199889348,18.0,,135,,9999,R
113587,UG-2014-7#-00000136,UG,2014,1.718618,32.82753,27.0,-2.2272974477838106,27.0,2.925925925925926,27.0,2.037037037037037,0.0,39.0,4.7,21.456735199889348,30.0,,136,,9999,R
113588,UG-2014-7#-00000137,UG,2014,2.894892,31.976206,28.0,-2.1184980328416825,28.0,3.7857142857142856,28.0,1.7142857142857142,0.0,45.0,1.6538461538461535,21.456735199889348,26.0,,137,,9999,R
113589,UG-2014-7#-00000138,UG,2014,2.838432,32.078144,27.0,-1.9207978816887608,28.0,3.5,28.0,2.2142857142857144,0.0,24.0,2.76,21.456735199889348,25.0,,138,,9999,R
113590,UG-2014-7#-00000139,UG,2014,1.96171,33.1353,24.0,-1.5539990228817608,28.0,3.0357142857142856,28.0,2.857142857142857,0.0,43.0,5.090909090909091,21.456735199889348,33.0,,139,,9999,R
113591,UG-2014-7#-00000140,UG,2014,1.915,33.114,16.0,0.6250008039331566,18.0,4.444444444444445,18.0,3.2222222222222223,0.0,16.0,6.7368421052631575,23.76927148510137,19.0,,140,,9999,U
113592,UG-2014-7#-00000141,UG,2014,3.573723,34.16849,26.0,-2.417903183123706,26.0,3.0,26.0,1.5769230769230769,0.0,24.0,1.5357142857142858,21.456735199889348,28.0,,141,,9999,R
113593,UG-2014-7#-00000142,UG,2014,3.522972,34.121582,27.0,-1.3621111520711044,27.0,3.111111111111111,27.0,1.962962962962963,0.0,31.0,4.416666666666667,23.76927148510137,24.0,,142,,9999,U
113594,UG-2014-7#-00000143,UG,2014,3.634361,34.172787,26.0,-2.2137327438169896,26.0,3.0,26.0,1.9615384615384608,0.0,32.0,0.7083333333333334,21.456735199889348,24.0,,143,,9999,R
113595,UG-2014-7#-00000144,UG,2014,3.620881,34.060497,22.0,-3.0775410385419635,22.0,2.272727272727273,22.0,1.181818181818182,0.0,32.0,0.1851851851851851,21.456735199889348,27.0,,144,,9999,R
113596,UG-2014-7#-00000145,UG,2014,3.554,34.173737,20.0,-2.619248234818116,20.0,2.6,20.0,1.7,0.0,24.0,0.1764705882352941,21.456735199889348,17.0,,145,,9999,R
113597,UG-2014-7#-00000146,UG,2014,3.499064,34.077446,17.0,-2.400232519946515,18.0,3.0,18.0,1.7777777777777777,0.0,23.0,0.1818181818181818,21.456735199889348,22.0,,146,,9999,R
113598,UG-2014-7#-00000147,UG,2014,3.418837,31.083755,26.0,-1.8187171380372893,27.0,2.962962962962963,27.0,2.037037037037037,0.0,28.0,2.7142857142857144,21.456735199889348,35.0,,147,,9999,R
113599,UG-2014-7#-00000148,UG,2014,3.151325,30.909065,24.0,-2.2886827827449925,28.0,2.0,24.0,1.875,0.0,26.0,4.6,21.456735199889348,30.0,,148,,9999,R
113600,UG-2014-7#-00000149,UG,2014,3.132479,30.845572,26.0,-2.487984323753676,28.0,2.25,27.0,2.0,0.0,26.0,3.1538461538461537,21.456735199889348,26.0,,149,,9999,R
113601,UG-2014-7#-00000150,UG,2014,2.475017,32.539867,23.0,-1.960021484384073,24.0,3.208333333333333,24.0,1.9583333333333333,0.0,23.0,6.117647058823529,21.456735199889348,17.0,,150,,9999,R
113602,UG-2014-7#-00000151,UG,2014,2.355793,32.614285,19.0,-2.4615679474274352,23.0,2.6956521739130435,23.0,2.0434782608695654,0.0,25.0,4.095238095238095,21.456735199889348,21.0,,151,,9999,R
113603,UG-2014-7#-00000152,UG,2014,2.408279,32.378628,19.0,-1.6821653852911913,19.0,2.894736842105264,19.0,2.210526315789474,0.0,11.0,7.470588235294118,21.456735199889348,17.0,,152,,9999,R
113604,UG-2014-7#-00000153,UG,2014,2.737988,33.418243,28.0,-2.516752893970701,28.0,2.4642857142857144,28.0,1.6428571428571428,0.0,38.0,4.0625,21.456735199889348,32.0,,153,,9999,R
113605,UG-2014-7#-00000154,UG,2014,2.937451,33.369186,27.0,-2.0745732995079944,28.0,3.0,28.0,1.8571428571428568,0.0,26.0,4.523809523809524,21.456735199889348,21.0,,154,,9999,R
113606,UG-2014-7#-00000155,UG,2014,2.420248,33.106354,28.0,-1.8445073079262784,28.0,2.25,28.0,2.4285714285714284,0.0,38.0,3.4571428571428573,21.456735199889348,35.0,,155,,9999,R
113607,UG-2014-7#-00000156,UG,2014,2.203578,33.19281,27.0,-1.630788998139861,28.0,3.071428571428572,28.0,2.5357142857142856,0.0,33.0,4.67741935483871,21.456735199889348,31.0,,156,,9999,R
113608,UG-2014-7#-00000157,UG,2014,2.341195,32.684673,24.0,-0.3014790044392643,27.0,3.0,27.0,2.925925925925926,0.0,17.0,6.875,21.456735199889348,32.0,,157,,9999,R
113609,UG-2014-7#-00000158,UG,2014,2.39378,32.798023,27.0,-2.897742601735464,27.0,1.3703703703703705,27.0,2.074074074074074,0.0,24.0,2.708333333333333,21.456735199889348,24.0,,158,,9999,R
113610,UG-2014-7#-00000159,UG,2014,2.33092,32.82307,27.0,-2.139208284981024,27.0,3.111111111111111,27.0,1.851851851851852,0.0,25.0,4.444444444444445,21.456735199889348,27.0,,159,,9999,R
113611,UG-2014-7#-00000160,UG,2014,3.402393,32.555336,20.0,-2.3198848906620544,21.0,2.9047619047619047,22.0,1.9545454545454544,0.0,13.0,6.6,21.456735199889348,15.0,,160,,9999,R
113612,UG-2014-7#-00000161,UG,2014,2.099598,34.236465,27.0,-2.3498402448296947,27.0,3.0,27.0,1.8148148148148149,0.0,17.0,2.4166666666666665,21.456735199889348,24.0,,161,,9999,R
113613,UG-2014-7#-00000162,UG,2014,2.292582,34.287624,26.0,-2.891927347317621,26.0,3.0,26.0,1.0769230769230769,0.0,32.0,0.2857142857142857,21.456735199889348,21.0,,162,,9999,R
113614,UG-2014-7#-00000163,UG,2014,2.481104,34.44694,25.0,-2.9189575343484866,25.0,3.0,25.0,1.0,0.0,20.0,1.0,21.456735199889348,16.0,,163,,9999,R
113615,UG-2014-7#-00000164,UG,2014,2.607594,32.17562,25.0,-1.5855222013365844,26.0,3.0,26.0,2.3846153846153846,0.0,15.0,5.258064516129032,21.456735199889348,31.0,,164,,9999,R
113616,UG-2014-7#-00000166,UG,2014,2.476945,33.514496,22.0,-2.434485774291573,23.0,3.0,23.0,1.7826086956521738,0.0,29.0,3.25,21.456735199889348,24.0,,166,,9999,R
113617,UG-2014-7#-00000167,UG,2014,2.57449,30.773958,26.0,-2.5015579699110293,27.0,2.555555555555556,27.0,1.962962962962963,0.0,20.0,2.0,21.456735199889348,16.0,,167,,9999,R
113618,UG-2014-7#-00000168,UG,2014,2.419403,30.976637,25.0,-1.0360953465000915,25.0,3.12,25.0,2.4,0.0,28.0,6.0,23.76927148510137,30.0,,168,,9999,U
113619,UG-2014-7#-00000169,UG,2014,0.653242,30.058182,27.0,-2.94544307813975,28.0,1.0,28.0,2.1785714285714284,0.0,56.0,2.433333333333333,21.456735199889348,30.0,,169,,9999,R
113620,UG-2014-7#-00000170,UG,2014,-0.52801,30.088291,28.0,-1.6359715929360732,28.0,1.5714285714285714,28.0,2.107142857142857,0.0,18.0,6.307692307692308,21.456735199889348,26.0,,170,,9999,R
113621,UG-2014-7#-00000171,UG,2014,1.615718,31.314499,21.0,-2.3316980110406087,21.0,2.095238095238096,21.0,1.9047619047619049,0.0,26.0,1.894736842105263,21.456735199889348,19.0,,171,,9999,R
113622,UG-2014-7#-00000172,UG,2014,1.373499,31.147078,27.0,-1.945637084213791,28.0,2.321428571428572,28.0,2.321428571428572,0.0,25.0,3.857142857142857,21.456735199889348,28.0,,172,,9999,R
113623,UG-2014-7#-00000173,UG,2014,1.473427,31.341879,24.0,-0.5296196193940268,27.0,4.851851851851852,26.0,2.4615384615384617,0.0,11.0,6.809523809523809,23.76927148510137,21.0,,173,,9999,U
113624,UG-2014-7#-00000174,UG,2014,-1.388299,29.9035,27.0,-2.5603818177258253,28.0,1.6428571428571428,28.0,2.0357142857142856,0.0,32.0,6.125,21.456735199889348,24.0,,174,,9999,R
113625,UG-2014-7#-00000175,UG,2014,-1.220011,30.1509,25.0,-1.0907435696758354,25.0,3.8,25.0,2.04,0.0,14.0,6.037037037037037,21.456735199889348,27.0,,175,,9999,R
113626,UG-2014-7#-00000176,UG,2014,-1.187041,30.12641,27.0,-2.774280203135828,28.0,1.0,28.0,2.0,0.0,13.0,6.217391304347826,23.76927148510137,23.0,,176,,9999,U
113627,UG-2014-7#-00000177,UG,2014,0.557831,30.12812,25.0,-2.3747609909051945,27.0,1.7037037037037035,27.0,2.111111111111111,0.0,44.0,5.0,21.456735199889348,33.0,,177,,9999,R
113628,UG-2014-7#-00000178,UG,2014,0.638566,30.255804,28.0,-0.6050217121011797,28.0,3.357142857142857,28.0,2.5357142857142856,0.0,16.0,7.958333333333333,21.456735199889348,24.0,,178,,9999,R
113629,UG-2014-7#-00000179,UG,2014,0.075378,29.74191,27.0,-1.6530868019295166,28.0,3.142857142857143,28.0,2.142857142857143,0.0,24.0,4.518518518518518,21.456735199889348,27.0,,179,,9999,R
113630,UG-2014-7#-00000180,UG,2014,0.03081,29.763153,27.0,1.1933497069851566,27.0,4.703703703703703,27.0,2.925925925925926,0.0,35.0,7.970588235294118,23.76927148510137,34.0,,180,,9999,U
113631,UG-2014-7#-00000181,UG,2014,0.017356,29.850178,24.0,-1.647244894802922,25.0,2.68,25.0,2.24,0.0,28.0,5.565217391304348,21.456735199889348,23.0,,181,,9999,R
113632,UG-2014-7#-00000182,UG,2014,0.352687,30.18179,26.0,-0.8063477586428899,28.0,4.928571428571429,27.0,2.259259259259259,0.0,55.0,5.0,21.456735199889348,32.0,,182,,9999,R
113633,UG-2014-7#-00000183,UG,2014,0.973775,31.18328,26.0,-2.519015016307787,26.0,2.1538461538461537,26.0,2.0384615384615383,0.0,26.0,2.6666666666666665,21.456735199889348,21.0,,183,,9999,R
113634,UG-2014-7#-00000184,UG,2014,0.910153,30.877422,27.0,-1.6499048578186908,27.0,3.333333333333333,27.0,2.037037037037037,0.0,20.0,5.882352941176471,21.456735199889348,17.0,,184,,9999,R
113635,UG-2014-7#-00000185,UG,2014,1.10024,30.83077,23.0,-2.289708577820428,23.0,2.782608695652174,23.0,2.0,0.0,19.0,2.055555555555556,21.456735199889348,18.0,,185,,9999,R
113636,UG-2014-7#-00000186,UG,2014,-1.316038,29.6311,28.0,-1.804919344344144,28.0,3.7142857142857135,28.0,2.0,0.0,36.0,3.117647058823529,21.456735199889348,34.0,,186,,9999,R
113637,UG-2014-7#-00000187,UG,2014,-0.310926,30.54308,26.0,-0.8671193397831178,27.0,4.777777777777778,27.0,2.2222222222222223,0.0,30.0,5.583333333333333,21.456735199889348,24.0,,187,,9999,R
113638,UG-2014-7#-00000188,UG,2014,-0.609407,30.64858,24.0,2.123264856328285,25.0,4.84,25.0,3.52,0.0,18.0,8.615384615384615,23.76927148510137,26.0,,188,,9999,U
113639,UG-2014-7#-00000189,UG,2014,-0.653927,30.426432,28.0,-2.0747267961125098,28.0,1.1785714285714286,28.0,2.142857142857143,0.0,29.0,7.193548387096774,21.456735199889348,31.0,,189,,9999,R
113640,UG-2014-7#-00000190,UG,2014,-0.903573,30.388699,25.0,-1.2451227001846774,25.0,4.92,25.0,2.0,0.0,24.0,6.75,21.456735199889348,20.0,,190,,9999,R
113641,UG-2014-7#-00000191,UG,2014,-1.122705,30.22582,27.0,-2.0224917764047943,27.0,2.185185185185185,27.0,2.111111111111111,0.0,32.0,5.96875,21.456735199889348,32.0,,191,,9999,R
113642,UG-2014-7#-00000192,UG,2014,-1.007781,29.942528,27.0,-1.5540576186036996,27.0,2.333333333333333,27.0,2.111111111111111,0.0,16.0,7.653846153846154,21.456735199889348,26.0,,192,,9999,R
113643,UG-2014-7#-00000193,UG,2014,0.40491,30.44082,27.0,0.4437100173839563,27.0,3.925925925925926,27.0,2.555555555555556,0.0,22.0,8.655172413793103,21.456735199889348,29.0,,193,,9999,R
113644,UG-2014-7#-00000194,UG,2014,0.227086,30.459558,23.0,-1.7861166088288647,23.0,2.1739130434782608,23.0,2.3043478260869565,0.0,27.0,5.285714285714286,23.76927148510137,21.0,,194,,9999,U
113645,UG-2014-7#-00000195,UG,2014,0.22155,30.598969,26.0,-1.415025148704797,27.0,3.962962962962963,26.0,2.230769230769231,0.0,33.0,3.321428571428572,21.456735199889348,28.0,,195,,9999,R
